Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1
44,Loire-Atlantique,5,5ème circonscription,44094,Mauves-sur-Loire,0002,985,186,18.88,799,81.12,66,6.7,8.26,22,2.23,2.75,711,72.18,88.99,1,M,MACRON,Emmanuel,496,50.36,69.76,2,F,LE PEN,Marine,215,21.83,30.24
44,Loire-Atlantique,5,5ème circonscription,44094,Mauves-sur-Loire,0003,928,199,21.44,729,78.56,57,6.14,7.82,10,1.08,1.37,662,71.34,90.81,1,M,MACRON,Emmanuel,497,53.56,75.08,2,F,LE PEN,Marine,165,17.78,24.92
44,Loire-Atlantique,6,6ème circonscription,44095,La Meilleraye-de-Bretagne,0001,980,216,22.04,764,77.96,47,4.8,6.15,19,1.94,2.49,698,71.22,91.36,1,M,MACRON,Emmanuel,410,41.84,58.74,2,F,LE PEN,Marine,288,29.39,41.26
44,Loire-Atlantique,6,6ème circonscription,44096,Mésanger,0001,939,172,18.32,767,81.68,55,5.86,7.17,32,3.41,4.17,680,72.42,88.66,1,M,MACRON,Emmanuel,415,44.2,61.03,2,F,LE PEN,Marine,265,28.22,38.97
44,Loire-Atlantique,6,6ème circonscription,44096,Mésanger,0002,941,171,18.17,770,81.83,56,5.95,7.27,17,1.81,2.21,697,74.07,90.52,1,M,MACRON,Emmanuel,431,45.8,61.84,2,F,LE PEN,Marine,266,28.27,38.16
44,Loire-Atlantique,6,6ème circonscription,44096,Mésanger,0003,877,172,19.61,705,80.39,57,6.5,8.09,19,2.17,2.7,629,71.72,89.22,1,M,MACRON,Emmanuel,358,40.82,56.92,2,F,LE PEN,Marine,271,30.9,43.08
44,Loire-Atlantique,6,6ème circonscription,44096,Mésanger,0004,812,142,17.49,670,82.51,42,5.17,6.27,13,1.6,1.94,615,75.74,91.79,1,M,MACRON,Emmanuel,367,45.2,59.67,2,F,LE PEN,Marine,248,30.54,40.33
44,Loire-Atlantique,7,7ème circonscription,44097,Mesquer,0001,1202,235,19.55,967,80.45,73,6.07,7.55,27,2.25,2.79,867,72.13,89.66,1,M,MACRON,Emmanuel,603,50.17,69.55,2,F,LE PEN,Marine,264,21.96,30.45
44,Loire-Atlantique,7,7ème circonscription,44097,Mesquer,0002,1104,197,17.84,907,82.16,53,4.8,5.84,19,1.72,2.09,835,75.63,92.06,1,M,MACRON,Emmanuel,621,56.25,74.37,2,F,LE PEN,Marine,214,19.38,25.63
44,Loire-Atlantique,7,7ème circonscription,44098,Missillac,0001,870,187,21.49,683,78.51,59,6.78,8.64,14,1.61,2.05,610,70.11,89.31,1,M,MACRON,Emmanuel,361,41.49,59.18,2,F,LE PEN,Marine,249,28.62,40.82
44,Loire-Atlantique,7,7ème circonscription,44098,Missillac,0002,977,217,22.21,760,77.79,64,6.55,8.42,13,1.33,1.71,683,69.91,89.87,1,M,MACRON,Emmanuel,313,32.04,45.83,2,F,LE PEN,Marine,370,37.87,54.17
44,Loire-Atlantique,7,7ème circonscription,44098,Missillac,0003,1066,234,21.95,832,78.05,55,5.16,6.61,21,1.97,2.52,756,70.92,90.87,1,M,MACRON,Emmanuel,391,36.68,51.72,2,F,LE PEN,Marine,365,34.24,48.28
44,Loire-Atlantique,7,7ème circonscription,44098,Missillac,0004,959,216,22.52,743,77.48,46,4.8,6.19,24,2.5,3.23,673,70.18,90.58,1,M,MACRON,Emmanuel,368,38.37,54.68,2,F,LE PEN,Marine,305,31.8,45.32
44,Loire-Atlantique,6,6ème circonscription,44099,Moisdon-la-Rivière,0001,1459,324,22.21,1135,77.79,58,3.98,5.11,28,1.92,2.47,1049,71.9,92.42,1,M,MACRON,Emmanuel,718,49.21,68.45,2,F,LE PEN,Marine,331,22.69,31.55
44,Loire-Atlantique,10,10ème circonscription,44100,Monnières,0001,911,188,20.64,723,79.36,72,7.9,9.96,15,1.65,2.07,636,69.81,87.97,1,M,MACRON,Emmanuel,459,50.38,72.17,2,F,LE PEN,Marine,177,19.43,27.83
44,Loire-Atlantique,10,10ème circonscription,44100,Monnières,0002,851,163,19.15,688,80.85,35,4.11,5.09,13,1.53,1.89,640,75.21,93.02,1,M,MACRON,Emmanuel,476,55.93,74.38,2,F,LE PEN,Marine,164,19.27,25.63
44,Loire-Atlantique,9,9ème circonscription,44101,La Montagne,0001,1024,263,25.68,761,74.32,14,1.37,1.84,87,8.5,11.43,660,64.45,86.73,1,M,MACRON,Emmanuel,495,48.34,75.0,2,F,LE PEN,Marine,165,16.11,25.0
44,Loire-Atlantique,9,9ème circonscription,44101,La Montagne,0002,1043,274,26.27,769,73.73,68,6.52,8.84,12,1.15,1.56,689,66.06,89.6,1,M,MACRON,Emmanuel,479,45.93,69.52,2,F,LE PEN,Marine,210,20.13,30.48
44,Loire-Atlantique,9,9ème circonscription,44101,La Montagne,0003,958,249,25.99,709,74.01,52,5.43,7.33,33,3.44,4.65,624,65.14,88.01,1,M,MACRON,Emmanuel,419,43.74,67.15,2,F,LE PEN,Marine,205,21.4,32.85
44,Loire-Atlantique,9,9ème circonscription,44101,La Montagne,0004,828,243,29.35,585,70.65,57,6.88,9.74,17,2.05,2.91,511,61.71,87.35,1,M,MACRON,Emmanuel,344,41.55,67.32,2,F,LE PEN,Marine,167,20.17,32.68
44,Loire-Atlantique,9,9ème circonscription,44101,La Montagne,0005,1027,267,26.0,760,74.0,77,7.5,10.13,15,1.46,1.97,668,65.04,87.89,1,M,MACRON,Emmanuel,469,45.67,70.21,2,F,LE PEN,Marine,199,19.38,29.79
44,Loire-Atlantique,10,10ème circonscription,44102,Montbert,0001,1195,219,18.33,976,81.67,66,5.52,6.76,24,2.01,2.46,886,74.14,90.78,1,M,MACRON,Emmanuel,610,51.05,68.85,2,F,LE PEN,Marine,276,23.1,31.15
44,Loire-Atlantique,10,10ème circonscription,44102,Montbert,0002,1181,232,19.64,949,80.36,76,6.44,8.01,29,2.46,3.06,844,71.46,88.94,1,M,MACRON,Emmanuel,553,46.82,65.52,2,F,LE PEN,Marine,291,24.64,34.48
44,Loire-Atlantique,8,8ème circonscription,44103,Montoir-de-Bretagne,0001,1174,313,26.66,861,73.34,49,4.17,5.69,29,2.47,3.37,783,66.7,90.94,1,M,MACRON,Emmanuel,424,36.12,54.15,2,F,LE PEN,Marine,359,30.58,45.85
44,Loire-Atlantique,8,8ème circonscription,44103,Montoir-de-Bretagne,0002,1181,322,27.27,859,72.73,52,4.4,6.05,22,1.86,2.56,785,66.47,91.39,1,M,MACRON,Emmanuel,348,29.47,44.33,2,F,LE PEN,Marine,437,37.0,55.67
44,Loire-Atlantique,8,8ème circonscription,44103,Montoir-de-Bretagne,0003,749,182,24.3,567,75.7,33,4.41,5.82,23,3.07,4.06,511,68.22,90.12,1,M,MACRON,Emmanuel,243,32.44,47.55,2,F,LE PEN,Marine,268,35.78,52.45
44,Loire-Atlantique,8,8ème circonscription,44103,Montoir-de-Bretagne,0004,1159,294,25.37,865,74.63,65,5.61,7.51,28,2.42,3.24,772,66.61,89.25,1,M,MACRON,Emmanuel,420,36.24,54.4,2,F,LE PEN,Marine,352,30.37,45.6
44,Loire-Atlantique,8,8ème circonscription,44103,Montoir-de-Bretagne,0005,815,208,25.52,607,74.48,59,7.24,9.72,26,3.19,4.28,522,64.05,86.0,1,M,MACRON,Emmanuel,227,27.85,43.49,2,F,LE PEN,Marine,295,36.2,56.51
44,Loire-Atlantique,6,6ème circonscription,44104,Montrelais,0001,641,118,18.41,523,81.59,37,5.77,7.07,12,1.87,2.29,474,73.95,90.63,1,M,MACRON,Emmanuel,283,44.15,59.7,2,F,LE PEN,Marine,191,29.8,40.3
44,Loire-Atlantique,6,6ème circonscription,44105,Mouais,0001,237,41,17.3,196,82.7,24,10.13,12.24,2,0.84,1.02,170,71.73,86.73,1,M,MACRON,Emmanuel,75,31.65,44.12,2,F,LE PEN,Marine,95,40.08,55.88
44,Loire-Atlantique,9,9ème circonscription,44106,Les Moutiers-en-Retz,0001,888,167,18.81,721,81.19,59,6.64,8.18,15,1.69,2.08,647,72.86,89.74,1,M,MACRON,Emmanuel,431,48.54,66.62,2,F,LE PEN,Marine,216,24.32,33.38
44,Loire-Atlantique,9,9ème circonscription,44106,Les Moutiers-en-Retz,0002,768,144,18.75,624,81.25,59,7.68,9.46,15,1.95,2.4,550,71.61,88.14,1,M,MACRON,Emmanuel,353,45.96,64.18,2,F,LE PEN,Marine,197,25.65,35.82
44,Loire-Atlantique,5,5ème circonscription,44107,Mouzeil,0001,1482,329,22.2,1153,77.8,99,6.68,8.59,24,1.62,2.08,1030,69.5,89.33,1,M,MACRON,Emmanuel,606,40.89,58.83,2,F,LE PEN,Marine,424,28.61,41.17
44,Loire-Atlantique,10,10ème circonscription,44108,Mouzillon,0001,1066,188,17.64,878,82.36,44,4.13,5.01,26,2.44,2.96,808,75.8,92.03,1,M,MACRON,Emmanuel,555,52.06,68.69,2,F,LE PEN,Marine,253,23.73,31.31
44,Loire-Atlantique,10,10ème circonscription,44108,Mouzillon,0002,1088,226,20.77,862,79.23,66,6.07,7.66,27,2.48,3.13,769,70.68,89.21,1,M,MACRON,Emmanuel,528,48.53,68.66,2,F,LE PEN,Marine,241,22.15,31.34
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0141,1034,283,27.37,751,72.63,41,3.97,5.46,10,0.97,1.33,700,67.7,93.21,1,M,MACRON,Emmanuel,604,58.41,86.29,2,F,LE PEN,Marine,96,9.28,13.71
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0142,988,262,26.52,726,73.48,53,5.36,7.3,13,1.32,1.79,660,66.8,90.91,1,M,MACRON,Emmanuel,573,58.0,86.82,2,F,LE PEN,Marine,87,8.81,13.18
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0143,1010,199,19.7,811,80.3,38,3.76,4.69,19,1.88,2.34,754,74.65,92.97,1,M,MACRON,Emmanuel,640,63.37,84.88,2,F,LE PEN,Marine,114,11.29,15.12
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0144,1014,265,26.13,749,73.87,52,5.13,6.94,12,1.18,1.6,685,67.55,91.46,1,M,MACRON,Emmanuel,560,55.23,81.75,2,F,LE PEN,Marine,125,12.33,18.25
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0145,1050,412,39.24,638,60.76,41,3.9,6.43,12,1.14,1.88,585,55.71,91.69,1,M,MACRON,Emmanuel,511,48.67,87.35,2,F,LE PEN,Marine,74,7.05,12.65
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0151,970,188,19.38,782,80.62,50,5.15,6.39,15,1.55,1.92,717,73.92,91.69,1,M,MACRON,Emmanuel,595,61.34,82.98,2,F,LE PEN,Marine,122,12.58,17.02
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0152,1009,187,18.53,822,81.47,47,4.66,5.72,14,1.39,1.7,761,75.42,92.58,1,M,MACRON,Emmanuel,626,62.04,82.26,2,F,LE PEN,Marine,135,13.38,17.74
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0153,975,241,24.72,734,75.28,44,4.51,5.99,12,1.23,1.63,678,69.54,92.37,1,M,MACRON,Emmanuel,563,57.74,83.04,2,F,LE PEN,Marine,115,11.79,16.96
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0154,952,189,19.85,763,80.15,57,5.99,7.47,11,1.16,1.44,695,73.0,91.09,1,M,MACRON,Emmanuel,595,62.5,85.61,2,F,LE PEN,Marine,100,10.5,14.39
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0161,972,236,24.28,736,75.72,50,5.14,6.79,10,1.03,1.36,676,69.55,91.85,1,M,MACRON,Emmanuel,564,58.02,83.43,2,F,LE PEN,Marine,112,11.52,16.57
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0162,970,208,21.44,762,78.56,47,4.85,6.17,14,1.44,1.84,701,72.27,91.99,1,M,MACRON,Emmanuel,569,58.66,81.17,2,F,LE PEN,Marine,132,13.61,18.83
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0163,981,269,27.42,712,72.58,48,4.89,6.74,12,1.22,1.69,652,66.46,91.57,1,M,MACRON,Emmanuel,526,53.62,80.67,2,F,LE PEN,Marine,126,12.84,19.33
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0171,941,198,21.04,743,78.96,43,4.57,5.79,9,0.96,1.21,691,73.43,93.0,1,M,MACRON,Emmanuel,596,63.34,86.25,2,F,LE PEN,Marine,95,10.1,13.75
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0172,940,230,24.47,710,75.53,50,5.32,7.04,10,1.06,1.41,650,69.15,91.55,1,M,MACRON,Emmanuel,538,57.23,82.77,2,F,LE PEN,Marine,112,11.91,17.23
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0173,954,205,21.49,749,78.51,41,4.3,5.47,11,1.15,1.47,697,73.06,93.06,1,M,MACRON,Emmanuel,596,62.47,85.51,2,F,LE PEN,Marine,101,10.59,14.49
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0174,1014,211,20.81,803,79.19,52,5.13,6.48,8,0.79,1.0,743,73.27,92.53,1,M,MACRON,Emmanuel,650,64.1,87.48,2,F,LE PEN,Marine,93,9.17,12.52
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0175,1007,319,31.68,688,68.32,47,4.67,6.83,10,0.99,1.45,631,62.66,91.72,1,M,MACRON,Emmanuel,536,53.23,84.94,2,F,LE PEN,Marine,95,9.43,15.06
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0411,618,170,27.51,448,72.49,18,2.91,4.02,5,0.81,1.12,425,68.77,94.87,1,M,MACRON,Emmanuel,357,57.77,84.0,2,F,LE PEN,Marine,68,11.0,16.0
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0416,929,220,23.68,709,76.32,47,5.06,6.63,6,0.65,0.85,656,70.61,92.52,1,M,MACRON,Emmanuel,566,60.93,86.28,2,F,LE PEN,Marine,90,9.69,13.72
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0521,744,387,52.02,357,47.98,21,2.82,5.88,8,1.08,2.24,328,44.09,91.88,1,M,MACRON,Emmanuel,236,31.72,71.95,2,F,LE PEN,Marine,92,12.37,28.05
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0522,811,289,35.64,522,64.36,34,4.19,6.51,5,0.62,0.96,483,59.56,92.53,1,M,MACRON,Emmanuel,354,43.65,73.29,2,F,LE PEN,Marine,129,15.91,26.71
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0523,827,365,44.14,462,55.86,31,3.75,6.71,5,0.6,1.08,426,51.51,92.21,1,M,MACRON,Emmanuel,309,37.36,72.54,2,F,LE PEN,Marine,117,14.15,27.46
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0524,953,232,24.34,721,75.66,43,4.51,5.96,14,1.47,1.94,664,69.67,92.09,1,M,MACRON,Emmanuel,550,57.71,82.83,2,F,LE PEN,Marine,114,11.96,17.17
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0525,945,271,28.68,674,71.32,44,4.66,6.53,9,0.95,1.34,621,65.71,92.14,1,M,MACRON,Emmanuel,503,53.23,81.0,2,F,LE PEN,Marine,118,12.49,19.0
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0611,1056,279,26.42,777,73.58,12,1.14,1.54,40,3.79,5.15,725,68.66,93.31,1,M,MACRON,Emmanuel,612,57.95,84.41,2,F,LE PEN,Marine,113,10.7,15.59
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0612,969,236,24.36,733,75.64,37,3.82,5.05,11,1.14,1.5,685,70.69,93.45,1,M,MACRON,Emmanuel,563,58.1,82.19,2,F,LE PEN,Marine,122,12.59,17.81
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0613,894,176,19.69,718,80.31,33,3.69,4.6,13,1.45,1.81,672,75.17,93.59,1,M,MACRON,Emmanuel,549,61.41,81.7,2,F,LE PEN,Marine,123,13.76,18.3
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0614,841,200,23.78,641,76.22,34,4.04,5.3,8,0.95,1.25,599,71.22,93.45,1,M,MACRON,Emmanuel,480,57.07,80.13,2,F,LE PEN,Marine,119,14.15,19.87
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0615,958,234,24.43,724,75.57,46,4.8,6.35,11,1.15,1.52,667,69.62,92.13,1,M,MACRON,Emmanuel,536,55.95,80.36,2,F,LE PEN,Marine,131,13.67,19.64
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0621,910,213,23.41,697,76.59,43,4.73,6.17,9,0.99,1.29,645,70.88,92.54,1,M,MACRON,Emmanuel,496,54.51,76.9,2,F,LE PEN,Marine,149,16.37,23.1
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0622,831,235,28.28,596,71.72,56,6.74,9.4,11,1.32,1.85,529,63.66,88.76,1,M,MACRON,Emmanuel,447,53.79,84.5,2,F,LE PEN,Marine,82,9.87,15.5
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0623,873,240,27.49,633,72.51,31,3.55,4.9,16,1.83,2.53,586,67.12,92.58,1,M,MACRON,Emmanuel,478,54.75,81.57,2,F,LE PEN,Marine,108,12.37,18.43
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0624,958,283,29.54,675,70.46,61,6.37,9.04,15,1.57,2.22,599,62.53,88.74,1,M,MACRON,Emmanuel,474,49.48,79.13,2,F,LE PEN,Marine,125,13.05,20.87
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0625,969,284,29.31,685,70.69,55,5.68,8.03,9,0.93,1.31,621,64.09,90.66,1,M,MACRON,Emmanuel,520,53.66,83.74,2,F,LE PEN,Marine,101,10.42,16.26
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0631,994,195,19.62,799,80.38,36,3.62,4.51,7,0.7,0.88,756,76.06,94.62,1,M,MACRON,Emmanuel,618,62.17,81.75,2,F,LE PEN,Marine,138,13.88,18.25
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0632,922,196,21.26,726,78.74,48,5.21,6.61,10,1.08,1.38,668,72.45,92.01,1,M,MACRON,Emmanuel,544,59.0,81.44,2,F,LE PEN,Marine,124,13.45,18.56
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0633,1013,280,27.64,733,72.36,44,4.34,6.0,13,1.28,1.77,676,66.73,92.22,1,M,MACRON,Emmanuel,547,54.0,80.92,2,F,LE PEN,Marine,129,12.73,19.08
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0634,945,236,24.97,709,75.03,64,6.77,9.03,9,0.95,1.27,636,67.3,89.7,1,M,MACRON,Emmanuel,517,54.71,81.29,2,F,LE PEN,Marine,119,12.59,18.71
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0641,947,204,21.54,743,78.46,45,4.75,6.06,13,1.37,1.75,685,72.33,92.19,1,M,MACRON,Emmanuel,583,61.56,85.11,2,F,LE PEN,Marine,102,10.77,14.89
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0642,896,291,32.48,605,67.52,35,3.91,5.79,10,1.12,1.65,560,62.5,92.56,1,M,MACRON,Emmanuel,424,47.32,75.71,2,F,LE PEN,Marine,136,15.18,24.29
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0643,956,257,26.88,699,73.12,61,6.38,8.73,20,2.09,2.86,618,64.64,88.41,1,M,MACRON,Emmanuel,448,46.86,72.49,2,F,LE PEN,Marine,170,17.78,27.51
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0651,886,226,25.51,660,74.49,45,5.08,6.82,5,0.56,0.76,610,68.85,92.42,1,M,MACRON,Emmanuel,465,52.48,76.23,2,F,LE PEN,Marine,145,16.37,23.77
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0652,881,244,27.7,637,72.3,39,4.43,6.12,11,1.25,1.73,587,66.63,92.15,1,M,MACRON,Emmanuel,468,53.12,79.73,2,F,LE PEN,Marine,119,13.51,20.27
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0653,1024,288,28.13,736,71.88,51,4.98,6.93,16,1.56,2.17,669,65.33,90.9,1,M,MACRON,Emmanuel,530,51.76,79.22,2,F,LE PEN,Marine,139,13.57,20.78
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0654,1023,279,27.27,744,72.73,45,4.4,6.05,8,0.78,1.08,691,67.55,92.88,1,M,MACRON,Emmanuel,578,56.5,83.65,2,F,LE PEN,Marine,113,11.05,16.35
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0655,1018,276,27.11,742,72.89,53,5.21,7.14,8,0.79,1.08,681,66.9,91.78,1,M,MACRON,Emmanuel,541,53.14,79.44,2,F,LE PEN,Marine,140,13.75,20.56
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0661,930,365,39.25,565,60.75,48,5.16,8.5,8,0.86,1.42,509,54.73,90.09,1,M,MACRON,Emmanuel,374,40.22,73.48,2,F,LE PEN,Marine,135,14.52,26.52
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0662,886,314,35.44,572,64.56,36,4.06,6.29,11,1.24,1.92,525,59.26,91.78,1,M,MACRON,Emmanuel,369,41.65,70.29,2,F,LE PEN,Marine,156,17.61,29.71
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0663,850,450,52.94,400,47.06,34,4.0,8.5,10,1.18,2.5,356,41.88,89.0,1,M,MACRON,Emmanuel,257,30.24,72.19,2,F,LE PEN,Marine,99,11.65,27.81
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0664,864,351,40.63,513,59.38,27,3.13,5.26,13,1.5,2.53,473,54.75,92.2,1,M,MACRON,Emmanuel,334,38.66,70.61,2,F,LE PEN,Marine,139,16.09,29.39
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0671,993,435,43.81,558,56.19,46,4.63,8.24,6,0.6,1.08,506,50.96,90.68,1,M,MACRON,Emmanuel,362,36.46,71.54,2,F,LE PEN,Marine,144,14.5,28.46
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0672,945,340,35.98,605,64.02,42,4.44,6.94,20,2.12,3.31,543,57.46,89.75,1,M,MACRON,Emmanuel,384,40.63,70.72,2,F,LE PEN,Marine,159,16.83,29.28
44,Loire-Atlantique,1,1ère circonscription,44109,Nantes,0673,1076,423,39.31,653,60.69,46,4.28,7.04,21,1.95,3.22,586,54.46,89.74,1,M,MACRON,Emmanuel,419,38.94,71.5,2,F,LE PEN,Marine,167,15.52,28.5
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0111,1093,248,22.69,845,77.31,55,5.03,6.51,12,1.1,1.42,778,71.18,92.07,1,M,MACRON,Emmanuel,663,60.66,85.22,2,F,LE PEN,Marine,115,10.52,14.78
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0112,1083,275,25.39,808,74.61,58,5.36,7.18,12,1.11,1.49,738,68.14,91.34,1,M,MACRON,Emmanuel,643,59.37,87.13,2,F,LE PEN,Marine,95,8.77,12.87
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0113,1116,326,29.21,790,70.79,55,4.93,6.96,16,1.43,2.03,719,64.43,91.01,1,M,MACRON,Emmanuel,631,56.54,87.76,2,F,LE PEN,Marine,88,7.89,12.24
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0114,1101,292,26.52,809,73.48,43,3.91,5.32,9,0.82,1.11,757,68.76,93.57,1,M,MACRON,Emmanuel,651,59.13,86.0,2,F,LE PEN,Marine,106,9.63,14.0
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0121,890,258,28.99,632,71.01,34,3.82,5.38,8,0.9,1.27,590,66.29,93.35,1,M,MACRON,Emmanuel,508,57.08,86.1,2,F,LE PEN,Marine,82,9.21,13.9
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0122,941,246,26.14,695,73.86,68,7.23,9.78,13,1.38,1.87,614,65.25,88.35,1,M,MACRON,Emmanuel,530,56.32,86.32,2,F,LE PEN,Marine,84,8.93,13.68
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0123,961,275,28.62,686,71.38,58,6.04,8.45,17,1.77,2.48,611,63.58,89.07,1,M,MACRON,Emmanuel,504,52.45,82.49,2,F,LE PEN,Marine,107,11.13,17.51
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0131,1046,280,26.77,766,73.23,36,3.44,4.7,7,0.67,0.91,723,69.12,94.39,1,M,MACRON,Emmanuel,601,57.46,83.13,2,F,LE PEN,Marine,122,11.66,16.87
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0132,1075,272,25.3,803,74.7,49,4.56,6.1,11,1.02,1.37,743,69.12,92.53,1,M,MACRON,Emmanuel,616,57.3,82.91,2,F,LE PEN,Marine,127,11.81,17.09
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0133,1046,242,23.14,804,76.86,56,5.35,6.97,4,0.38,0.5,744,71.13,92.54,1,M,MACRON,Emmanuel,650,62.14,87.37,2,F,LE PEN,Marine,94,8.99,12.63
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0134,1026,258,25.15,768,74.85,67,6.53,8.72,10,0.97,1.3,691,67.35,89.97,1,M,MACRON,Emmanuel,581,56.63,84.08,2,F,LE PEN,Marine,110,10.72,15.92
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0211,1139,342,30.03,797,69.97,66,5.79,8.28,10,0.88,1.25,721,63.3,90.46,1,M,MACRON,Emmanuel,602,52.85,83.5,2,F,LE PEN,Marine,119,10.45,16.5
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0212,780,362,46.41,418,53.59,30,3.85,7.18,6,0.77,1.44,382,48.97,91.39,1,M,MACRON,Emmanuel,300,38.46,78.53,2,F,LE PEN,Marine,82,10.51,21.47
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0213,849,453,53.36,396,46.64,30,3.53,7.58,10,1.18,2.53,356,41.93,89.9,1,M,MACRON,Emmanuel,272,32.04,76.4,2,F,LE PEN,Marine,84,9.89,23.6
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0214,918,371,40.41,547,59.59,44,4.79,8.04,19,2.07,3.47,484,52.72,88.48,1,M,MACRON,Emmanuel,396,43.14,81.82,2,F,LE PEN,Marine,88,9.59,18.18
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0221,1052,298,28.33,754,71.67,62,5.89,8.22,18,1.71,2.39,674,64.07,89.39,1,M,MACRON,Emmanuel,510,48.48,75.67,2,F,LE PEN,Marine,164,15.59,24.33
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0222,1133,368,32.48,765,67.52,41,3.62,5.36,21,1.85,2.75,703,62.05,91.9,1,M,MACRON,Emmanuel,568,50.13,80.8,2,F,LE PEN,Marine,135,11.92,19.2
44,Loire-Atlantique,2,2ème circonscription,44109,Nantes,0223,881,186,21.11,695,78.89,41,4.65,5.9,14,1.59,2.01,640,72.64,92.09,1,M,MACRON,Emmanuel,570,64.7,89.06,2,F,LE PEN,Marine,70,7.95,10.94
