Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1,N°Panneauct2,Sexect2,Nomct2,Prénomct2,Voixct2,% Voix/Insct2,% Voix/Expct2
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0024,792,255,"32,20",537,"67,80",57,"7,20","10,61",20,"2,53","3,72",460,"58,08","85,66",1,M,MACRON,Emmanuel,329,"41,54","71,52",2,F,LE PEN,Marine,131,"16,54","28,48"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0025,854,330,"38,64",524,"61,36",41,"4,80","7,82",24,"2,81","4,58",459,"53,75","87,60",1,M,MACRON,Emmanuel,338,"39,58","73,64",2,F,LE PEN,Marine,121,"14,17","26,36"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0026,814,199,"24,45",615,"75,55",59,"7,25","9,59",16,"1,97","2,60",540,"66,34","87,80",1,M,MACRON,Emmanuel,414,"50,86","76,67",2,F,LE PEN,Marine,126,"15,48","23,33"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0027,940,301,"32,02",639,"67,98",62,"6,60","9,70",22,"2,34","3,44",555,"59,04","86,85",1,M,MACRON,Emmanuel,417,"44,36","75,14",2,F,LE PEN,Marine,138,"14,68","24,86"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0028,824,293,"35,56",531,"64,44",40,"4,85","7,53",8,"0,97","1,51",483,"58,62","90,96",1,M,MACRON,Emmanuel,347,"42,11","71,84",2,F,LE PEN,Marine,136,"16,50","28,16"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0029,1077,211,"19,59",866,"80,41",90,"8,36","10,39",19,"1,76","2,19",757,"70,29","87,41",1,M,MACRON,Emmanuel,631,"58,59","83,36",2,F,LE PEN,Marine,126,"11,70","16,64"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0030,1015,227,"22,36",788,"77,64",59,"5,81","7,49",18,"1,77","2,28",711,"70,05","90,23",1,M,MACRON,Emmanuel,615,"60,59","86,50",2,F,LE PEN,Marine,96,"9,46","13,50"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0031,1049,168,"16,02",881,"83,98",85,"8,10","9,65",15,"1,43","1,70",781,"74,45","88,65",1,M,MACRON,Emmanuel,675,"64,35","86,43",2,F,LE PEN,Marine,106,"10,10","13,57"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0032,1178,253,"21,48",925,"78,52",70,"5,94","7,57",13,"1,10","1,41",842,"71,48","91,03",1,M,MACRON,Emmanuel,730,"61,97","86,70",2,F,LE PEN,Marine,112,"9,51","13,30"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0033,1060,327,"30,85",733,"69,15",63,"5,94","8,59",24,"2,26","3,27",646,"60,94","88,13",1,M,MACRON,Emmanuel,507,"47,83","78,48",2,F,LE PEN,Marine,139,"13,11","21,52"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0034,1014,255,"25,15",759,"74,85",68,"6,71","8,96",18,"1,78","2,37",673,"66,37","88,67",1,M,MACRON,Emmanuel,543,"53,55","80,68",2,F,LE PEN,Marine,130,"12,82","19,32"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0035,1005,266,"26,47",739,"73,53",70,"6,97","9,47",21,"2,09","2,84",648,"64,48","87,69",1,M,MACRON,Emmanuel,509,"50,65","78,55",2,F,LE PEN,Marine,139,"13,83","21,45"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0036,990,332,"33,54",658,"66,46",44,"4,44","6,69",25,"2,53","3,80",589,"59,49","89,51",1,M,MACRON,Emmanuel,461,"46,57","78,27",2,F,LE PEN,Marine,128,"12,93","21,73"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0037,978,321,"32,82",657,"67,18",70,"7,16","10,65",23,"2,35","3,50",564,"57,67","85,84",1,M,MACRON,Emmanuel,407,"41,62","72,16",2,F,LE PEN,Marine,157,"16,05","27,84"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0038,999,262,"26,23",737,"73,77",69,"6,91","9,36",24,"2,40","3,26",644,"64,46","87,38",1,M,MACRON,Emmanuel,525,"52,55","81,52",2,F,LE PEN,Marine,119,"11,91","18,48"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0039,1241,368,"29,65",873,"70,35",76,"6,12","8,71",27,"2,18","3,09",770,"62,05","88,20",1,M,MACRON,Emmanuel,525,"42,30","68,18",2,F,LE PEN,Marine,245,"19,74","31,82"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0040,1099,310,"28,21",789,"71,79",83,"7,55","10,52",34,"3,09","4,31",672,"61,15","85,17",1,M,MACRON,Emmanuel,447,"40,67","66,52",2,F,LE PEN,Marine,225,"20,47","33,48"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0041,1116,383,"34,32",733,"65,68",74,"6,63","10,10",42,"3,76","5,73",617,"55,29","84,17",1,M,MACRON,Emmanuel,396,"35,48","64,18",2,F,LE PEN,Marine,221,"19,80","35,82"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0042,992,325,"32,76",667,"67,24",69,"6,96","10,34",20,"2,02","3,00",578,"58,27","86,66",1,M,MACRON,Emmanuel,426,"42,94","73,70",2,F,LE PEN,Marine,152,"15,32","26,30"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0043,958,293,"30,58",665,"69,42",67,"6,99","10,08",33,"3,44","4,96",565,"58,98","84,96",1,M,MACRON,Emmanuel,377,"39,35","66,73",2,F,LE PEN,Marine,188,"19,62","33,27"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0044,1078,329,"30,52",749,"69,48",80,"7,42","10,68",31,"2,88","4,14",638,"59,18","85,18",1,M,MACRON,Emmanuel,477,"44,25","74,76",2,F,LE PEN,Marine,161,"14,94","25,24"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0045,988,284,"28,74",704,"71,26",60,"6,07","8,52",25,"2,53","3,55",619,"62,65","87,93",1,M,MACRON,Emmanuel,461,"46,66","74,47",2,F,LE PEN,Marine,158,"15,99","25,53"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0046,944,246,"26,06",698,"73,94",63,"6,67","9,03",25,"2,65","3,58",610,"64,62","87,39",1,M,MACRON,Emmanuel,468,"49,58","76,72",2,F,LE PEN,Marine,142,"15,04","23,28"
44,Loire-Atlantique,08,8ème circonscription,44184,Saint-Nazaire,0047,1321,214,"16,20",1107,"83,80",90,"6,81","8,13",21,"1,59","1,90",996,"75,40","89,97",1,M,MACRON,Emmanuel,818,"61,92","82,13",2,F,LE PEN,Marine,178,"13,47","17,87"
44,Loire-Atlantique,06,6ème circonscription,44185,Saint-Nicolas-de-Redon,0001,1288,234,"18,17",1054,"81,83",94,"7,30","8,92",28,"2,17","2,66",932,"72,36","88,43",1,M,MACRON,Emmanuel,627,"48,68","67,27",2,F,LE PEN,Marine,305,"23,68","32,73"
44,Loire-Atlantique,06,6ème circonscription,44185,Saint-Nicolas-de-Redon,0002,1061,223,"21,02",838,"78,98",63,"5,94","7,52",30,"2,83","3,58",745,"70,22","88,90",1,M,MACRON,Emmanuel,537,"50,61","72,08",2,F,LE PEN,Marine,208,"19,60","27,92"
44,Loire-Atlantique,09,9ème circonscription,44186,Sainte-Pazanne,0001,932,187,"20,06",745,"79,94",66,"7,08","8,86",28,"3,00","3,76",651,"69,85","87,38",1,M,MACRON,Emmanuel,486,"52,15","74,65",2,F,LE PEN,Marine,165,"17,70","25,35"
44,Loire-Atlantique,09,9ème circonscription,44186,Sainte-Pazanne,0002,940,165,"17,55",775,"82,45",81,"8,62","10,45",15,"1,60","1,94",679,"72,23","87,61",1,M,MACRON,Emmanuel,512,"54,47","75,41",2,F,LE PEN,Marine,167,"17,77","24,59"
44,Loire-Atlantique,09,9ème circonscription,44186,Sainte-Pazanne,0003,990,177,"17,88",813,"82,12",88,"8,89","10,82",23,"2,32","2,83",702,"70,91","86,35",1,M,MACRON,Emmanuel,537,"54,24","76,50",2,F,LE PEN,Marine,165,"16,67","23,50"
44,Loire-Atlantique,09,9ème circonscription,44186,Sainte-Pazanne,0004,849,126,"14,84",723,"85,16",66,"7,77","9,13",20,"2,36","2,77",637,"75,03","88,11",1,M,MACRON,Emmanuel,452,"53,24","70,96",2,F,LE PEN,Marine,185,"21,79","29,04"
44,Loire-Atlantique,09,9ème circonscription,44186,Sainte-Pazanne,0005,841,112,"13,32",729,"86,68",66,"7,85","9,05",24,"2,85","3,29",639,"75,98","87,65",1,M,MACRON,Emmanuel,491,"58,38","76,84",2,F,LE PEN,Marine,148,"17,60","23,16"
44,Loire-Atlantique,09,9ème circonscription,44187,Saint-Père-en-Retz,0001,1013,218,"21,52",795,"78,48",76,"7,50","9,56",26,"2,57","3,27",693,"68,41","87,17",1,M,MACRON,Emmanuel,418,"41,26","60,32",2,F,LE PEN,Marine,275,"27,15","39,68"
44,Loire-Atlantique,09,9ème circonscription,44187,Saint-Père-en-Retz,0002,1000,201,"20,10",799,"79,90",65,"6,50","8,14",37,"3,70","4,63",697,"69,70","87,23",1,M,MACRON,Emmanuel,446,"44,60","63,99",2,F,LE PEN,Marine,251,"25,10","36,01"
44,Loire-Atlantique,09,9ème circonscription,44187,Saint-Père-en-Retz,0003,1221,271,"22,19",950,"77,81",100,"8,19","10,53",18,"1,47","1,89",832,"68,14","87,58",1,M,MACRON,Emmanuel,568,"46,52","68,27",2,F,LE PEN,Marine,264,"21,62","31,73"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0001,1001,206,"20,58",795,"79,42",67,"6,69","8,43",28,"2,80","3,52",700,"69,93","88,05",1,M,MACRON,Emmanuel,515,"51,45","73,57",2,F,LE PEN,Marine,185,"18,48","26,43"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0002,959,159,"16,58",800,"83,42",83,"8,65","10,38",15,"1,56","1,88",702,"73,20","87,75",1,M,MACRON,Emmanuel,485,"50,57","69,09",2,F,LE PEN,Marine,217,"22,63","30,91"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0003,898,159,"17,71",739,"82,29",71,"7,91","9,61",26,"2,90","3,52",642,"71,49","86,87",1,M,MACRON,Emmanuel,476,"53,01","74,14",2,F,LE PEN,Marine,166,"18,49","25,86"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0004,840,158,"18,81",682,"81,19",66,"7,86","9,68",11,"1,31","1,61",605,"72,02","88,71",1,M,MACRON,Emmanuel,394,"46,90","65,12",2,F,LE PEN,Marine,211,"25,12","34,88"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0005,1048,222,"21,18",826,"78,82",71,"6,77","8,60",28,"2,67","3,39",727,"69,37","88,01",1,M,MACRON,Emmanuel,483,"46,09","66,44",2,F,LE PEN,Marine,244,"23,28","33,56"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0006,955,190,"19,90",765,"80,10",65,"6,81","8,50",23,"2,41","3,01",677,"70,89","88,50",1,M,MACRON,Emmanuel,427,"44,71","63,07",2,F,LE PEN,Marine,250,"26,18","36,93"
44,Loire-Atlantique,09,9ème circonscription,44188,Saint-Philbert-de-Grand-Lieu,0007,806,197,"24,44",609,"75,56",61,"7,57","10,02",24,"2,98","3,94",524,"65,01","86,04",1,M,MACRON,Emmanuel,394,"48,88","75,19",2,F,LE PEN,Marine,130,"16,13","24,81"
44,Loire-Atlantique,07,7ème circonscription,44189,Sainte-Reine-de-Bretagne,0001,900,194,"21,56",706,"78,44",79,"8,78","11,19",22,"2,44","3,12",605,"67,22","85,69",1,M,MACRON,Emmanuel,384,"42,67","63,47",2,F,LE PEN,Marine,221,"24,56","36,53"
44,Loire-Atlantique,07,7ème circonscription,44189,Sainte-Reine-de-Bretagne,0002,837,192,"22,94",645,"77,06",82,"9,80","12,71",24,"2,87","3,72",539,"64,40","83,57",1,M,MACRON,Emmanuel,355,"42,41","65,86",2,F,LE PEN,Marine,184,"21,98","34,14"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0001,1280,249,"19,45",1031,"80,55",61,"4,77","5,92",31,"2,42","3,01",939,"73,36","91,08",1,M,MACRON,Emmanuel,793,"61,95","84,45",2,F,LE PEN,Marine,146,"11,41","15,55"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0002,1282,284,"22,15",998,"77,85",87,"6,79","8,72",17,"1,33","1,70",894,"69,73","89,58",1,M,MACRON,Emmanuel,746,"58,19","83,45",2,F,LE PEN,Marine,148,"11,54","16,55"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0003,1182,248,"20,98",934,"79,02",80,"6,77","8,57",20,"1,69","2,14",834,"70,56","89,29",1,M,MACRON,Emmanuel,710,"60,07","85,13",2,F,LE PEN,Marine,124,"10,49","14,87"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0004,1260,252,"20,00",1008,"80,00",76,"6,03","7,54",28,"2,22","2,78",904,"71,75","89,68",1,M,MACRON,Emmanuel,768,"60,95","84,96",2,F,LE PEN,Marine,136,"10,79","15,04"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0005,1223,260,"21,26",963,"78,74",89,"7,28","9,24",29,"2,37","3,01",845,"69,09","87,75",1,M,MACRON,Emmanuel,694,"56,75","82,13",2,F,LE PEN,Marine,151,"12,35","17,87"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0006,1208,308,"25,50",900,"74,50",74,"6,13","8,22",26,"2,15","2,89",800,"66,23","88,89",1,M,MACRON,Emmanuel,674,"55,79","84,25",2,F,LE PEN,Marine,126,"10,43","15,75"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0007,1221,284,"23,26",937,"76,74",78,"6,39","8,32",26,"2,13","2,77",833,"68,22","88,90",1,M,MACRON,Emmanuel,648,"53,07","77,79",2,F,LE PEN,Marine,185,"15,15","22,21"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0008,1203,249,"20,70",954,"79,30",73,"6,07","7,65",26,"2,16","2,73",855,"71,07","89,62",1,M,MACRON,Emmanuel,727,"60,43","85,03",2,F,LE PEN,Marine,128,"10,64","14,97"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0009,1448,338,"23,34",1110,"76,66",86,"5,94","7,75",23,"1,59","2,07",1001,"69,13","90,18",1,M,MACRON,Emmanuel,824,"56,91","82,32",2,F,LE PEN,Marine,177,"12,22","17,68"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0010,1052,222,"21,10",830,"78,90",68,"6,46","8,19",28,"2,66","3,37",734,"69,77","88,43",1,M,MACRON,Emmanuel,630,"59,89","85,83",2,F,LE PEN,Marine,104,"9,89","14,17"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0011,1066,248,"23,26",818,"76,74",58,"5,44","7,09",22,"2,06","2,69",738,"69,23","90,22",1,M,MACRON,Emmanuel,628,"58,91","85,09",2,F,LE PEN,Marine,110,"10,32","14,91"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0012,1248,289,"23,16",959,"76,84",55,"4,41","5,74",20,"1,60","2,09",884,"70,83","92,18",1,M,MACRON,Emmanuel,780,"62,50","88,24",2,F,LE PEN,Marine,104,"8,33","11,76"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0013,1120,209,"18,66",911,"81,34",61,"5,45","6,70",20,"1,79","2,20",830,"74,11","91,11",1,M,MACRON,Emmanuel,735,"65,63","88,55",2,F,LE PEN,Marine,95,"8,48","11,45"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0014,1353,327,"24,17",1026,"75,83",89,"6,58","8,67",34,"2,51","3,31",903,"66,74","88,01",1,M,MACRON,Emmanuel,745,"55,06","82,50",2,F,LE PEN,Marine,158,"11,68","17,50"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0015,1250,267,"21,36",983,"78,64",82,"6,56","8,34",15,"1,20","1,53",886,"70,88","90,13",1,M,MACRON,Emmanuel,764,"61,12","86,23",2,F,LE PEN,Marine,122,"9,76","13,77"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0016,1225,256,"20,90",969,"79,10",80,"6,53","8,26",23,"1,88","2,37",866,"70,69","89,37",1,M,MACRON,Emmanuel,763,"62,29","88,11",2,F,LE PEN,Marine,103,"8,41","11,89"
44,Loire-Atlantique,04,4ème circonscription,44190,Saint-Sébastien-sur-Loire,0017,1087,252,"23,18",835,"76,82",80,"7,36","9,58",15,"1,38","1,80",740,"68,08","88,62",1,M,MACRON,Emmanuel,636,"58,51","85,95",2,F,LE PEN,Marine,104,"9,57","14,05"
44,Loire-Atlantique,06,6ème circonscription,44191,Saint-Sulpice-des-Landes,0001,458,84,"18,34",374,"81,66",32,"6,99","8,56",7,"1,53","1,87",335,"73,14","89,57",1,M,MACRON,Emmanuel,196,"42,79","58,51",2,F,LE PEN,Marine,139,"30,35","41,49"
44,Loire-Atlantique,09,9ème circonscription,44192,Saint-Viaud,0001,1767,358,"20,26",1409,"79,74",140,"7,92","9,94",55,"3,11","3,90",1214,"68,70","86,16",1,M,MACRON,Emmanuel,758,"42,90","62,44",2,F,LE PEN,Marine,456,"25,81","37,56"
44,Loire-Atlantique,06,6ème circonscription,44193,Saint-Vincent-des-Landes,0001,1020,214,"20,98",806,"79,02",49,"4,80","6,08",32,"3,14","3,97",725,"71,08","89,95",1,M,MACRON,Emmanuel,465,"45,59","64,14",2,F,LE PEN,Marine,260,"25,49","35,86"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0001,800,117,"14,63",683,"85,38",61,"7,63","8,93",16,"2,00","2,34",606,"75,75","88,73",1,M,MACRON,Emmanuel,471,"58,88","77,72",2,F,LE PEN,Marine,135,"16,88","22,28"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0002,979,160,"16,34",819,"83,66",65,"6,64","7,94",19,"1,94","2,32",735,"75,08","89,74",1,M,MACRON,Emmanuel,607,"62,00","82,59",2,F,LE PEN,Marine,128,"13,07","17,41"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0003,878,106,"12,07",772,"87,93",60,"6,83","7,77",16,"1,82","2,07",696,"79,27","90,16",1,M,MACRON,Emmanuel,595,"67,77","85,49",2,F,LE PEN,Marine,101,"11,50","14,51"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0004,664,105,"15,81",559,"84,19",39,"5,87","6,98",11,"1,66","1,97",509,"76,66","91,06",1,M,MACRON,Emmanuel,431,"64,91","84,68",2,F,LE PEN,Marine,78,"11,75","15,32"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0005,777,102,"13,13",675,"86,87",48,"6,18","7,11",15,"1,93","2,22",612,"78,76","90,67",1,M,MACRON,Emmanuel,514,"66,15","83,99",2,F,LE PEN,Marine,98,"12,61","16,01"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0006,702,105,"14,96",597,"85,04",64,"9,12","10,72",11,"1,57","1,84",522,"74,36","87,44",1,M,MACRON,Emmanuel,414,"58,97","79,31",2,F,LE PEN,Marine,108,"15,38","20,69"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0007,804,109,"13,56",695,"86,44",55,"6,84","7,91",8,"1,00","1,15",632,"78,61","90,94",1,M,MACRON,Emmanuel,527,"65,55","83,39",2,F,LE PEN,Marine,105,"13,06","16,61"
44,Loire-Atlantique,01,1ère circonscription,44194,Sautron,0008,664,118,"17,77",546,"82,23",57,"8,58","10,44",17,"2,56","3,11",472,"71,08","86,45",1,M,MACRON,Emmanuel,389,"58,58","82,42",2,F,LE PEN,Marine,83,"12,50","17,58"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0001,970,237,"24,43",733,"75,57",0,"0,00","0,00",733,"75,57","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0002,894,233,"26,06",661,"73,94",0,"0,00","0,00",661,"73,94","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0003,845,240,"28,40",605,"71,60",0,"0,00","0,00",605,"71,60","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0004,826,197,"23,85",629,"76,15",0,"0,00","0,00",629,"76,15","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0005,791,137,"17,32",654,"82,68",0,"0,00","0,00",654,"82,68","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0006,925,163,"17,62",762,"82,38",0,"0,00","0,00",762,"82,38","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,08,8ème circonscription,44195,Savenay,0007,907,173,"19,07",734,"80,93",0,"0,00","0,00",734,"80,93","100,00",0,"0,00","0,00",1,M,MACRON,Emmanuel,0,"0,00","0,00",2,F,LE PEN,Marine,0,"0,00","0,00"
44,Loire-Atlantique,07,7ème circonscription,44196,Sévérac,0001,1157,238,"20,57",919,"79,43",74,"6,40","8,05",30,"2,59","3,26",815,"70,44","88,68",1,M,MACRON,Emmanuel,534,"46,15","65,52",2,F,LE PEN,Marine,281,"24,29","34,48"
44,Loire-Atlantique,06,6ème circonscription,44197,Sion-les-Mines,0001,1261,272,"21,57",989,"78,43",86,"6,82","8,70",25,"1,98","2,53",878,"69,63","88,78",1,M,MACRON,Emmanuel,565,"44,81","64,35",2,F,LE PEN,Marine,313,"24,82","35,65"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0001,624,110,"17,63",514,"82,37",48,"7,69","9,34",9,"1,44","1,75",457,"73,24","88,91",1,M,MACRON,Emmanuel,357,"57,21","78,12",2,F,LE PEN,Marine,100,"16,03","21,88"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0002,634,120,"18,93",514,"81,07",47,"7,41","9,14",9,"1,42","1,75",458,"72,24","89,11",1,M,MACRON,Emmanuel,368,"58,04","80,35",2,F,LE PEN,Marine,90,"14,20","19,65"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0003,618,97,"15,70",521,"84,30",49,"7,93","9,40",19,"3,07","3,65",453,"73,30","86,95",1,M,MACRON,Emmanuel,336,"54,37","74,17",2,F,LE PEN,Marine,117,"18,93","25,83"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0004,799,131,"16,40",668,"83,60",79,"9,89","11,83",27,"3,38","4,04",562,"70,34","84,13",1,M,MACRON,Emmanuel,462,"57,82","82,21",2,F,LE PEN,Marine,100,"12,52","17,79"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0005,613,90,"14,68",523,"85,32",40,"6,53","7,65",14,"2,28","2,68",469,"76,51","89,67",1,M,MACRON,Emmanuel,388,"63,30","82,73",2,F,LE PEN,Marine,81,"13,21","17,27"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0006,906,122,"13,47",784,"86,53",60,"6,62","7,65",21,"2,32","2,68",703,"77,59","89,67",1,M,MACRON,Emmanuel,551,"60,82","78,38",2,F,LE PEN,Marine,152,"16,78","21,62"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0007,669,125,"18,68",544,"81,32",44,"6,58","8,09",14,"2,09","2,57",486,"72,65","89,34",1,M,MACRON,Emmanuel,362,"54,11","74,49",2,F,LE PEN,Marine,124,"18,54","25,51"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0008,602,70,"11,63",532,"88,37",54,"8,97","10,15",17,"2,82","3,20",461,"76,58","86,65",1,M,MACRON,Emmanuel,378,"62,79","82,00",2,F,LE PEN,Marine,83,"13,79","18,00"
44,Loire-Atlantique,10,10ème circonscription,44198,Les Sorinières,0009,787,155,"19,70",632,"80,30",44,"5,59","6,96",22,"2,80","3,48",566,"71,92","89,56",1,M,MACRON,Emmanuel,437,"55,53","77,21",2,F,LE PEN,Marine,129,"16,39","22,79"
44,Loire-Atlantique,06,6ème circonscription,44199,Soudan,0001,1583,328,"20,72",1255,"79,28",123,"7,77","9,80",47,"2,97","3,75",1085,"68,54","86,45",1,M,MACRON,Emmanuel,693,"43,78","63,87",2,F,LE PEN,Marine,392,"24,76","36,13"
44,Loire-Atlantique,06,6ème circonscription,44200,Soulvache,0001,271,67,"24,72",204,"75,28",24,"8,86","11,76",15,"5,54","7,35",165,"60,89","80,88",1,M,MACRON,Emmanuel,85,"31,37","51,52",2,F,LE PEN,Marine,80,"29,52","48,48"
44,Loire-Atlantique,05,5ème circonscription,44201,Sucé-sur-Erdre,0001,976,180,"18,44",796,"81,56",46,"4,71","5,78",19,"1,95","2,39",731,"74,90","91,83",1,M,MACRON,Emmanuel,608,"62,30","83,17",2,F,LE PEN,Marine,123,"12,60","16,83"
44,Loire-Atlantique,05,5ème circonscription,44201,Sucé-sur-Erdre,0002,975,149,"15,28",826,"84,72",67,"6,87","8,11",19,"1,95","2,30",740,"75,90","89,59",1,M,MACRON,Emmanuel,652,"66,87","88,11",2,F,LE PEN,Marine,88,"9,03","11,89"
44,Loire-Atlantique,05,5ème circonscription,44201,Sucé-sur-Erdre,0003,968,164,"16,94",804,"83,06",62,"6,40","7,71",21,"2,17","2,61",721,"74,48","89,68",1,M,MACRON,Emmanuel,593,"61,26","82,25",2,F,LE PEN,Marine,128,"13,22","17,75"
44,Loire-Atlantique,05,5ème circonscription,44201,Sucé-sur-Erdre,0004,924,158,"17,10",766,"82,90",46,"4,98","6,01",5,"0,54","0,65",715,"77,38","93,34",1,M,MACRON,Emmanuel,632,"68,40","88,39",2,F,LE PEN,Marine,83,"8,98","11,61"
44,Loire-Atlantique,05,5ème circonscription,44201,Sucé-sur-Erdre,0005,976,168,"17,21",808,"82,79",66,"6,76","8,17",23,"2,36","2,85",719,"73,67","88,99",1,M,MACRON,Emmanuel,600,"61,48","83,45",2,F,LE PEN,Marine,119,"12,19","16,55"
